    76	   6.7481673173499276E-002   114872706000000.02        4.7496392166048936E+032
    77	   7.1451491800205783E-002   121663152000000.00        5.2562435651129197E+032
    78	   7.5420593033185296E-002   128455587000000.02        5.7903768725730415E+032
    79	   7.9390142485201834E-002   135252000000000.02        6.3529329363538316E+032
    80	   9.1772702867892533E-002   156512146500000.00        1.3762124704192643E+033
    81	  0.10473894339363225        178893945000000.00        2.1118395003953997E+033
    82	  0.11770543392279531        201391619000000.00        3.0611338665165390E+033
    83	  0.13067930560307442        224031909000000.00        4.2358556036304975E+033
    84	  0.14364400616694650        246796988000000.00        5.6146956567678012E+033
    85	  0.15661437697479977        269722510000000.03        7.2373882036158863E+033
    86	  0.16958409525439616        292808475000000.00        9.1287671052293977E+033
    87	  0.18255669759957288        316072710000000.00        1.1312704911912477E+034
    88	  0.19552567977264457        339515215000000.00        1.3810831115551432E+034
    89	  0.20849444171302856        363153817000000.00        1.6645095644949402E+034
    90	  0.22145658558661965        386988516000000.00        1.9836647336617434E+034
    91	  0.23443468512025981        411072793000000.00        2.3407916774733931E+034
    92	  0.24740314496435176        435370994000000.00        2.7376527989724752E+034
    93	  0.26036538092373895        459900946000000.06        3.1766513750352468E+034
    94	  0.27333401642164407        484698303000000.00        3.6597100271627127E+034
    95	  0.28630292856459238        509763065000000.00        4.1884309399390441E+034
    96	  0.29927537587470460        535113059000000.00        4.7648969533236615E+034
    97	  0.31224553734571625        560748285000000.00        5.3907102519007371E+034
    98	  0.32521682337965152        586686570000000.00        6.0673128017960240E+034
    99	  0.33818383904258348        612927914000000.00        6.7961465691352763E+034
   100	  0.35115022356281572        639490144000000.00        7.5783330831274111E+034
   101	  0.36411962571244372        666391087000000.00        8.4151540914397683E+034
   102	  0.37708722260459621        693630743000000.00        9.3074106863644291E+034
   103	  0.39005692941636305        721226939000000.00        1.0255903960193484E+035
   104	  0.40303269745100040        749197502000000.00        1.1261114568302183E+035
   105	  0.41600220430490492        777524605000000.00        1.2323362947607357E+035
   106	  0.42896988875292780        806226075000000.00        1.3443289971942677E+035
   107	  0.44194020469485612        835319739000000.00        1.4620735422849723E+035
   108	  0.45490980584355056        864805597000000.00        1.5855699300328498E+035
   109	  0.46787566302737760        894683649000000.00        1.7148181604379001E+035
   110	  0.48084262676209732        924971722000000.00        1.8498823208834903E+035
   111	  0.49381559344854431        955687643000000.00        1.9905541273736773E+035
   112	  0.50678457877033400        986813584999999.88        2.1369937983668795E+035
   113	  0.51975476831509393        1018367375000000.0        2.2890411154046790E+035
   114	  0.53272411540207210        1050349013000000.1        2.4466960784870759E+035
   115	  0.54569075172475390        1082758499000000.0        2.6099586876140705E+035
   116	  0.55866009059099675        1115613659999999.9        2.7786687243272451E+035
   117	  0.57163054825726090        1148914496000000.0        2.9528261886266003E+035
   118	  0.58460067102453295        1182661007000000.0        3.1324310805121354E+035
   119	  0.59756912453880084        1216853193000000.0        3.3174833999838513E+035
   120	  0.61054142770225805        1251508881000000.0        3.5078229285833303E+035
   121	  0.62350983505448954        1286610244000000.0        3.7034496663105733E+035
   122	  0.63648001134554089        1322175109000000.0        3.9042033947071620E+035
   123	  0.64944460952231586        1358185649000000.0        4.1102443322315135E+035
   124	  0.66241560261556243        1394677518000000.0        4.3214122604252130E+035
   125	  0.67538583839536348        1431632889000000.0        4.5377071792882568E+035
   126	  0.68835469606878608        1469051762000000.0        4.7589688703622301E+035
   127	  0.70132166030894361        1506934137000000.0        4.9851973336471329E+035
   128	  0.71429222729945496        1545297841000000.0        5.2165527876013815E+035
   129	  0.72726581106861254        1584142874000000.0        5.4527147953081426E+035
   130	  0.74023020732255917        1623433582000000.0        5.6936833567674161E+035
   131	  0.75320261972747427        1663223446000000.0        5.9397789088960370E+035
   132	  0.76617098732172029        1703476812000000.0        6.1905207963187503E+035
   133	  0.77914081252483258        1744211507000000.0        6.4460692374939762E+035
   134	  0.79209492684380522        1785374050000000.0        6.7064242324217160E+035
   135	  0.80507226359799922        1827089230000000.3        6.9714255626435498E+035
   136	  0.81806658006459065        1869339219999999.8        7.2412334466178954E+035
   137	  0.83102306136821535        1911945750000000.0        7.5156876658863357E+035
   138	  0.84399598245438867        1955087090000000.0        7.7947882204488738E+035
   139	  0.85693179917690665        1998584969999999.8        8.0785351103055036E+035
   140	  0.86993607017847774        2042795930000000.3        8.3667681169978141E+035
   141	  0.88290346697651956        2087363430000000.3        8.6596474589842164E+035
   142	  0.89588594517404685        2132465740000000.0        8.9571731362647150E+035
   143	  0.90883231061705172        2177924590000000.0        9.2591849303808927E+035
   144	  0.92179345469141738        2223918250000000.0        9.5658430597911637E+035
   145	  0.93476900553482256        2270446720000000.0        9.8768270875786970E+035
   146	  0.94775860850052474        2317510000000000.0        1.0192457450660325E+036
   147	  0.96071318647760107        2364929820000000.0        1.0512573930577631E+036
   148	  0.97368163139887942        2412884450000000.0        1.0837016308872196E+036
   149	  0.98666364456023525        2461373890000000.0        1.1165944804002441E+036
   150	  0.99961165105181438        2510219870000000.0        1.1499359415968365E+036
   151	   1.0125730870015370        2559600660000000.0        1.1837099926311547E+036
   152	   1.0255476718132115        2609516260000000.0        1.2179326553490411E+036
   153	   1.0385351342177993        2659966670000000.0        1.2525879079046532E+036
   154	   1.0514897863501251        2710773620000000.0        1.2876757502979916E+036
   155	   1.0644572545932549        2762115380000000.0        1.3232122043748978E+036
   156	   1.0774372816164337        2813991950000000.0        1.3591812482895302E+036
   157	   1.0903854541129274        2866225060000000.0        1.3955828820418883E+036
