   188	   2.4825600000000000E-002   41642200000000.000        3.9115400000000002E+031
   189	   2.5005199999999998E-002   41943700000000.000        3.9837100000000001E+031
   190	   2.5184800000000000E-002   42245300000000.000        4.0569800000000004E+031
   191	   2.5364399999999999E-002   42546900000000.000        4.1313399999999998E+031
   192	   2.5543999999999997E-002   42848500000000.000        4.2068100000000002E+031
   193	   2.5723599999999999E-002   43150100000000.000        4.2833899999999998E+031
   194	   2.5903199999999998E-002   43451700000000.000        4.3610900000000001E+031
   195	   2.6082799999999996E-002   43753300000000.000        4.4399200000000000E+031
   196	   2.6262399999999998E-002   44055000000000.000        4.5198800000000004E+031
   197	   2.6441999999999997E-002   44356600000000.000        4.6009800000000002E+031
   198	   2.6621599999999995E-002   44658200000000.000        4.6832399999999999E+031
   199	   2.6801200000000001E-002   44959800000000.000        4.7666499999999996E+031
   200	   2.6980799999999999E-002   45261500000000.000        4.8512200000000001E+031
   201	   2.7160399999999998E-002   45563100000000.000        4.9369600000000001E+031
   202	   2.7340000000000000E-002   45864800000000.000        5.0238900000000003E+031
   203	   2.7519599999999998E-002   46166500000000.000        5.1119900000000000E+031
   204	   2.7699199999999997E-002   46468100000000.000        5.2012899999999996E+031
   205	   2.7878799999999999E-002   46769800000000.000        5.2917800000000001E+031
   206	   2.8058399999999997E-002   47071500000000.000        5.3834800000000002E+031
   207	   2.8237999999999996E-002   47373200000000.000        5.4763999999999997E+031
   208	   2.8417599999999998E-002   47674900000000.000        5.5705299999999998E+031
   209	   2.8597199999999996E-002   47976600000000.000        5.6658800000000001E+031
   210	   2.8776799999999995E-002   48278300000000.000        5.7624700000000002E+031
   211	   2.8956400000000000E-002   48580000000000.000        5.8602900000000003E+031
   212	   2.9135999999999999E-002   48881700000000.000        5.9593600000000001E+031
   213	   2.9315600000000001E-002   49183500000000.000        6.0596800000000004E+031
   214	   2.9495199999999999E-002   49485200000000.000        6.1612500000000002E+031
   215	   2.9674799999999998E-002   49787000000000.000        6.2640900000000002E+031
   216	   2.9854399999999996E-002   50088700000000.000        6.3682000000000001E+031
   217	   3.0033999999999998E-002   50390500000000.000        6.4735800000000001E+031
   218	   3.0213599999999997E-002   50692200000000.000        6.5802399999999999E+031
   219	   3.0393199999999995E-002   50994000000000.000        6.6882000000000000E+031
   220	   3.0572799999999997E-002   51295800000000.000        6.7974399999999999E+031
   221	   3.0752399999999996E-002   51597600000000.000        6.9079899999999999E+031
   222	   3.0932000000000001E-002   51899400000000.000        7.0198400000000001E+031
   223	   3.1111600000000000E-002   52201200000000.000        7.1330000000000004E+031
   224	   3.1291199999999998E-002   52503000000000.000        7.2474800000000004E+031
   225	   3.1470800000000000E-002   52804800000000.000        7.3632900000000001E+031
   226	   3.1650399999999995E-002   53106600000000.000        7.4804199999999996E+031
   227	   3.1829999999999997E-002   53408500000000.000        7.5988900000000002E+031
   228	   3.2009599999999999E-002   53710300000000.000        7.7187000000000002E+031
   229	   3.2189199999999994E-002   54012200000000.000        7.8398600000000002E+031
   230	   3.2368799999999996E-002   54314000000000.000        7.9623700000000003E+031
   231	   3.2548399999999998E-002   54615900000000.000        8.0862400000000002E+031
   232	   3.2727999999999993E-002   54917800000000.000        8.2114799999999996E+031
   233	   3.2907599999999995E-002   55219600000000.000        8.3380800000000007E+031
   234	   3.3087199999999997E-002   55521500000000.000        8.4660599999999993E+031
   235	   3.3266799999999999E-002   55823400000000.000        8.5954300000000006E+031
   236	   3.3446400000000001E-002   56125300000000.000        8.7261799999999995E+031
   237	   3.3625999999999996E-002   56427200000000.000        8.8583199999999994E+031
   238	   3.3805599999999998E-002   56729100000000.000        8.9918699999999997E+031
   239	   3.3985200000000000E-002   57031100000000.000        9.1268200000000007E+031
   240	   3.4164799999999995E-002   57333000000000.000        9.2631900000000002E+031
   241	   3.4344399999999997E-002   57635000000000.000        9.4009700000000001E+031
   242	   3.4523999999999999E-002   57936900000000.000        9.5401800000000001E+031
   243	   3.4703599999999994E-002   58238900000000.000        9.6808200000000001E+031
   244	   3.4883199999999996E-002   58540800000000.000        9.8228900000000001E+031
   245	   3.5062799999999998E-002   58842800000000.000        9.9664099999999996E+031
   246	   3.5242400000000000E-002   59144800000000.000        1.0111400000000000E+032
   247	   3.5422000000000002E-002   59446800000000.000        1.0257799999999999E+032
   248	   3.5601599999999997E-002   59748800000000.000        1.0405700000000001E+032
   249	   3.5781199999999999E-002   60050800000000.000        1.0555000000000001E+032
   250	   3.5960800000000001E-002   60352800000000.000        1.0705900000000001E+032
   251	   3.6140399999999996E-002   60654800000000.000        1.0858199999999999E+032
   252	   3.6319999999999998E-002   60956900000000.000        1.1012000000000000E+032
   253	   3.6499600000000000E-002   61258900000000.000        1.1167299999999999E+032
   254	   3.6679199999999995E-002   61561000000000.000        1.1324100000000001E+032
   255	   3.6858799999999997E-002   61863000000000.000        1.1482400000000000E+032
   256	   3.7038399999999992E-002   62165100000000.000        1.1642200000000000E+032
   257	   3.7218000000000001E-002   62467200000000.000        1.1803600000000000E+032
   258	   3.7397599999999996E-002   62769300000000.000        1.1966400000000001E+032
   259	   3.7577199999999998E-002   63071400000000.000        1.2130900000000000E+032
   260	   3.7756800000000000E-002   63373500000000.000        1.2296799999999999E+032
   261	   3.7936399999999995E-002   63675600000000.000        1.2464400000000001E+032
   262	   3.8115999999999997E-002   63977700000000.000        1.2633399999999999E+032
   263	   3.8295599999999999E-002   64279800000000.000        1.2804099999999999E+032
   264	   3.8475199999999994E-002   64582000000000.000        1.2976299999999999E+032
   265	   3.8654799999999996E-002   64884100000000.000        1.3150200000000000E+032
   266	   3.8834399999999998E-002   65186300000000.000        1.3325600000000000E+032
   267	   3.9013999999999993E-002   65488500000000.000        1.3502599999999999E+032
   268	   3.9193599999999995E-002   65790600000000.000        1.3681200000000000E+032
   269	   3.9373199999999997E-002   66092800000000.000        1.3861500000000001E+032
   270	   3.9552799999999999E-002   66395000000000.000        1.4043299999999999E+032
   271	   3.9732400000000001E-002   66697200000000.000        1.4226800000000001E+032
   272	   3.9911999999999996E-002   66999400000000.000        1.4412000000000000E+032
   273	   4.0091599999999998E-002   67301700000000.000        1.4598800000000001E+032
   274	   4.0271200000000000E-002   67603900000000.000        1.4787199999999999E+032
   275	   4.0450799999999995E-002   67906100000000.000        1.4977300000000001E+032
   276	   4.0630399999999997E-002   68208400000000.000        1.5169100000000000E+032
   277	   4.0809999999999999E-002   68510600000000.000        1.5362600000000000E+032
   278	   4.0989599999999994E-002   68812900000000.000        1.5557800000000000E+032
   279	   4.1169199999999996E-002   69115200000000.000        1.5754600000000001E+032
   280	   4.1348799999999998E-002   69417500000000.000        1.5953200000000001E+032
   281	   4.1528400000000000E-002   69719800000000.000        1.6153400000000000E+032
   282	   4.1708000000000002E-002   70022100000000.000        1.6355399999999999E+032
   283	   4.1887599999999997E-002   70324400000000.000        1.6559099999999998E+032
   284	   4.2067199999999999E-002   70626700000000.000        1.6764600000000001E+032
   285	   4.2246799999999994E-002   70929100000000.000        1.6971800000000000E+032
   286	   4.2426399999999996E-002   71231400000000.000        1.7180700000000001E+032
   287	   4.2605999999999998E-002   71533800000000.000        1.7391400000000000E+032
   288	   4.2785599999999993E-002   71836200000000.000        1.7603800000000001E+032
   289	   4.2965199999999995E-002   72138500000000.000        1.7818099999999998E+032
   290	   4.3144799999999997E-002   72440900000000.000        1.8033999999999999E+032
   291	   4.3324399999999992E-002   72743300000000.000        1.8251800000000000E+032
   292	   4.3503999999999994E-002   73045700000000.000        1.8471400000000000E+032
   293	   4.3683599999999996E-002   73348200000000.000        1.8692700000000000E+032
   294	   4.3863199999999991E-002   73650600000000.000        1.8894100000000002E+032
   295	   4.4042799999999993E-002   73953100000000.000        1.9119800000000000E+032
   296	   4.4222399999999995E-002   74255500000000.000        1.9347300000000001E+032
   297	   4.4401999999999990E-002   74558000000000.000        1.9576600000000000E+032
   298	   4.4581599999999992E-002   74860500000000.000        1.9807699999999999E+032
   299	   4.4761200000000001E-002   75162900000000.000        2.0040600000000000E+032
   300	   4.4940800000000003E-002   75465400000000.000        2.0275300000000000E+032
   301	   4.5120399999999998E-002   75767900000000.000        2.0511900000000000E+032
   302	   4.5300000000000000E-002   76070400000000.000        2.0750299999999998E+032
   303	   4.5479600000000002E-002   76373000000000.000        2.0990600000000001E+032
   304	   4.5659199999999997E-002   76675500000000.000        2.1232600000000001E+032
   305	   4.5838799999999999E-002   76978000000000.000        2.1476599999999999E+032
   306	   4.6018400000000001E-002   77280600000000.000        2.1722299999999998E+032
   307	   4.6197999999999996E-002   77583200000000.000        2.1969999999999999E+032
   308	   4.6377599999999998E-002   77885700000000.000        2.2219499999999998E+032
   309	   4.6557200000000000E-002   78188300000000.000        2.2470800000000000E+032
   310	   4.6736799999999995E-002   78490900000000.000        2.2723999999999999E+032
   311	   4.6916399999999997E-002   78793500000000.000        2.2979100000000001E+032
   312	   4.7095999999999999E-002   79096100000000.000        2.3235999999999999E+032
   313	   4.7275599999999994E-002   79398800000000.000        2.3494900000000001E+032
   314	   4.7455199999999996E-002   79701400000000.000        2.3755599999999999E+032
   315	   4.7634799999999998E-002   80004100000000.000        2.4018200000000001E+032
   316	   4.7814399999999993E-002   80306700000000.000        2.4282600000000002E+032
   317	   4.7993999999999995E-002   80609400000000.000        2.4549000000000000E+032
   318	   4.8173599999999990E-002   80912100000000.000        2.4817299999999999E+032
   319	   4.8353199999999992E-002   81214800000000.000        2.5087400000000000E+032
   320	   4.8532799999999994E-002   81517500000000.000        2.5359499999999999E+032
   321	   4.8712399999999989E-002   81820200000000.000        2.5633400000000000E+032
   322	   4.8891999999999998E-002   82122900000000.000        2.5909300000000000E+032
   323	   4.9071600000000000E-002   82425700000000.000        2.6187099999999999E+032
   324	   4.9251200000000002E-002   82728400000000.000        2.6466700000000001E+032
   325	   4.9430799999999997E-002   83031200000000.000        2.6748300000000001E+032
   326	   4.9610399999999999E-002   83334100000000.000        2.6952699999999999E+032
   327	   4.9790000000000001E-002   83636900000000.000        2.7239399999999999E+032
   328	   4.9969599999999996E-002   83939700000000.000        2.7527900000000001E+032
   329	   5.0149199999999998E-002   84242500000000.000        2.7818400000000001E+032
   330	   5.0328800000000000E-002   84545300000000.000        2.8110899999999999E+032
   331	   5.1867600000000000E-002   87140900000000.000        3.0626400000000002E+032
   332	   5.6867599999999990E-002   95579100000000.000        4.0057299999999997E+032
   333	   6.1867599999999995E-002   104028000000000.00        5.1158400000000000E+032
   334	   6.6867599999999999E-002   112487000000000.00        6.4024199999999997E+032
   335	   7.1867599999999990E-002   120958000000000.00        7.8742900000000001E+032
   336	   7.6867599999999994E-002   129441000000000.00        9.5397100000000006E+032
   337	   8.1867599999999999E-002   137937000000000.00        1.1406500000000000E+033
   338	   8.6867600000000003E-002   146447000000000.00        1.3482000000000001E+033
   339	   9.1867600000000008E-002   154971000000000.00        1.5773400000000001E+033
   340	   9.6867599999999984E-002   163510000000000.00        1.8287300000000000E+033
   341	  0.10186800000000000        172064000000000.00        2.1030400000000001E+033
   342	  0.10686800000000000        180634000000000.00        2.4008799999999999E+033
   343	  0.11186799999999998        189220000000000.00        2.7228700000000002E+033
   344	  0.11686799999999999        197824000000000.00        3.0696100000000001E+033
   345	  0.12186799999999999        206444000000000.00        3.4416700000000002E+033
   346	  0.12686799999999998        215083000000000.00        3.8396200000000000E+033
   347	  0.13186799999999999        223740000000000.00        4.2640300000000001E+033
   348	  0.13686799999999999        232416000000000.00        4.7154299999999997E+033
   349	  0.14186799999999999        241111000000000.00        5.1943800000000004E+033
   350	  0.14686799999999997        249826000000000.00        5.7014100000000002E+033
   351	  0.15186799999999998        258561000000000.00        6.2370399999999995E+033
   352	  0.15686799999999998        267316000000000.00        6.8018099999999998E+033
   353	  0.16186799999999998        276093000000000.00        7.3962300000000000E+033
   354	  0.16686799999999999        284891000000000.00        8.0208300000000002E+033
   355	  0.17186799999999997        293710000000000.00        8.6761100000000001E+033
   356	  0.17686800000000000        302552000000000.00        9.3625799999999997E+033
   357	  0.18186799999999997        311416000000000.00        1.0080799999999999E+034
   358	  0.18686800000000001        320303000000000.00        1.0831199999999999E+034
   359	  0.19186799999999998        329213000000000.00        1.1614199999999999E+034
   360	  0.19686799999999996        338147000000000.00        1.2430600000000001E+034
   361	  0.20186799999999999        347105000000000.00        1.3280600000000000E+034
   362	  0.20686799999999997        356088000000000.00        1.4164799999999999E+034
   363	  0.21186800000000000        365095000000000.00        1.5083699999999999E+034
   364	  0.21686799999999998        374127000000000.00        1.6037900000000001E+034
   365	  0.22186800000000001        383184000000000.00        1.7027700000000001E+034
   366	  0.22686799999999999        392267000000000.00        1.8053700000000001E+034
   367	  0.23186799999999996        401377000000000.00        1.9116299999999999E+034
   368	  0.23686800000000000        410512000000000.00        2.0216099999999999E+034
   369	  0.24186799999999997        419675000000000.00        2.1353599999999998E+034
   370	  0.24686800000000000        428864000000000.00        2.2529100000000002E+034
   371	  0.25186799999999998        438081000000000.00        2.3743200000000001E+034
   372	  0.25686799999999999        447326000000000.00        2.4996499999999999E+034
   373	  0.26186799999999999        456599000000000.00        2.6289200000000002E+034
   374	  0.26686799999999994        465900000000000.00        2.7622000000000001E+034
   375	  0.27186800000000000        475230000000000.00        2.8995299999999998E+034
   376	  0.27686799999999995        484589000000000.00        3.0409599999999999E+034
   377	  0.28186800000000001        493977000000000.00        3.1865300000000001E+034
   378	  0.28686799999999996        503395000000000.00        3.3362899999999999E+034
   379	  0.29186800000000002        512843000000000.00        3.4902800000000001E+034
   380	  0.29686799999999997        522322000000000.00        3.6485599999999999E+034
   381	  0.30186799999999997        531830000000000.00        3.8111700000000001E+034
   382	  0.30686799999999997        541370000000000.00        3.9781600000000002E+034
   383	  0.31186799999999998        550941000000000.00        4.1495600000000002E+034
   384	  0.31686799999999998        560543000000000.00        4.3254299999999996E+034
   385	  0.32186799999999999        570178000000000.00        4.5058200000000004E+034
   386	  0.32686799999999999        579844000000000.00        4.6907600000000002E+034
   387	  0.33186800000000000        589543000000000.00        4.8802999999999997E+034
   388	  0.33686799999999995        599274000000000.00        5.0744899999999996E+034
   389	  0.34186799999999995        609038000000000.00        5.2733700000000004E+034
   390	  0.34686800000000001        618836000000000.00        5.4769900000000001E+034
   391	  0.35186799999999996        628667000000000.00        5.6853799999999998E+034
   392	  0.35686799999999996        638532000000000.00        5.8985999999999996E+034
