   188	   2.5723599999999999E-002   43252900000000.000        1.1355100000000001E+032
   189	   2.5903199999999998E-002   43555800000000.000        1.1508500000000000E+032
   190	   2.6082799999999996E-002   43858700000000.000        1.1662999999999999E+032
   191	   2.6262399999999998E-002   44161600000000.000        1.1818899999999999E+032
   192	   2.6441999999999997E-002   44464500000000.000        1.1975999999999999E+032
   193	   2.6621599999999995E-002   44767400000000.000        1.2134300000000001E+032
   194	   2.6801200000000001E-002   45070300000000.000        1.2294000000000000E+032
   195	   2.6980799999999999E-002   45373300000000.000        1.2454800000000000E+032
   196	   2.7160399999999998E-002   45676200000000.000        1.2617000000000000E+032
   197	   2.7340000000000000E-002   45979200000000.000        1.2780399999999999E+032
   198	   2.7519599999999998E-002   46282200000000.000        1.2945100000000000E+032
   199	   2.7699199999999997E-002   46585200000000.000        1.3111000000000001E+032
   200	   2.7878799999999999E-002   46888200000000.000        1.3278300000000000E+032
   201	   2.8058399999999997E-002   47191200000000.000        1.3446799999999999E+032
   202	   2.8237999999999996E-002   47494300000000.000        1.3616600000000000E+032
   203	   2.8417599999999998E-002   47797300000000.000        1.3787699999999999E+032
   204	   2.8597199999999996E-002   48100400000000.000        1.3960100000000000E+032
   205	   2.8776799999999995E-002   48403500000000.000        1.4133800000000000E+032
   206	   2.8956400000000000E-002   48706600000000.000        1.4308800000000000E+032
   207	   2.9135999999999999E-002   49009600000000.000        1.4485000000000000E+032
   208	   2.9315600000000001E-002   49312800000000.000        1.4662600000000000E+032
   209	   2.9495199999999999E-002   49615900000000.000        1.4841499999999999E+032
   210	   2.9674799999999998E-002   49919000000000.000        1.5021700000000000E+032
   211	   2.9854399999999996E-002   50222200000000.000        1.5203200000000000E+032
   212	   3.0033999999999998E-002   50525300000000.000        1.5386000000000000E+032
   213	   3.0213599999999997E-002   50828500000000.000        1.5570200000000000E+032
   214	   3.0393199999999995E-002   51131700000000.000        1.5755600000000000E+032
   215	   3.0572799999999997E-002   51434900000000.000        1.5942400000000000E+032
   216	   3.0752399999999996E-002   51738100000000.000        1.6130500000000000E+032
   217	   3.0932000000000001E-002   52041300000000.000        1.6319900000000000E+032
   218	   3.1111600000000000E-002   52344500000000.000        1.6510599999999999E+032
   219	   3.1291199999999998E-002   52647800000000.000        1.6702700000000002E+032
   220	   3.1470800000000000E-002   52951000000000.000        1.6896100000000001E+032
   221	   3.1650399999999995E-002   53254300000000.000        1.7090900000000000E+032
   222	   3.1829999999999997E-002   53557600000000.000        1.7286999999999999E+032
   223	   3.2009599999999999E-002   53860900000000.000        1.7484400000000001E+032
   224	   3.2189199999999994E-002   54164200000000.000        1.7683099999999999E+032
   225	   3.2368799999999996E-002   54467500000000.000        1.7883299999999998E+032
   226	   3.2548399999999998E-002   54770800000000.000        1.8084700000000000E+032
   227	   3.2727999999999993E-002   55074200000000.000        1.8287500000000002E+032
   228	   3.2907599999999995E-002   55377500000000.000        1.8491700000000001E+032
   229	   3.3087199999999997E-002   55680900000000.000        1.8697199999999999E+032
   230	   3.3266799999999999E-002   55984300000000.000        1.8904000000000001E+032
   231	   3.3446400000000001E-002   56287700000000.000        1.9112199999999999E+032
   232	   3.3625999999999996E-002   56591100000000.000        1.9321799999999999E+032
   233	   3.3805599999999998E-002   56894500000000.000        1.9532700000000001E+032
   234	   3.3985200000000000E-002   57198000000000.000        1.9745000000000000E+032
   235	   3.4164799999999995E-002   57501400000000.000        1.9958700000000000E+032
   236	   3.4344399999999997E-002   57804900000000.000        2.0173700000000000E+032
   237	   3.4523999999999999E-002   58108300000000.000        2.0390100000000000E+032
   238	   3.4703599999999994E-002   58411800000000.000        2.0607900000000000E+032
   239	   3.4883199999999996E-002   58715300000000.000        2.0827000000000001E+032
   240	   3.5062799999999998E-002   59018800000000.000        2.1047500000000002E+032
   241	   3.5242400000000000E-002   59322300000000.000        2.1269400000000000E+032
   242	   3.5422000000000002E-002   59625900000000.000        2.1492600000000000E+032
   243	   3.5601599999999997E-002   59929400000000.000        2.1717300000000000E+032
   244	   3.5781199999999999E-002   60233000000000.000        2.1943299999999999E+032
   245	   3.5960800000000001E-002   60536600000000.000        2.2170700000000002E+032
   246	   3.6140399999999996E-002   60840200000000.000        2.2399499999999998E+032
   247	   3.6319999999999998E-002   61143800000000.000        2.2629600000000001E+032
   248	   3.6499600000000000E-002   61447400000000.000        2.2861199999999999E+032
   249	   3.6679199999999995E-002   61751000000000.000        2.3094100000000000E+032
   250	   3.6858799999999997E-002   62054600000000.000        2.3328399999999998E+032
   251	   3.7038399999999992E-002   62358300000000.000        2.3564100000000001E+032
   252	   3.7218000000000001E-002   62661900000000.000        2.3801300000000001E+032
   253	   3.7397599999999996E-002   62965600000000.000        2.4039800000000002E+032
   254	   3.7577199999999998E-002   63269300000000.000        2.4279699999999999E+032
   255	   3.7756800000000000E-002   63573000000000.000        2.4521000000000000E+032
   256	   3.7936399999999995E-002   63876700000000.000        2.4763600000000001E+032
   257	   3.8115999999999997E-002   64180500000000.000        2.5007700000000001E+032
   258	   3.8295599999999999E-002   64484200000000.000        2.5253200000000001E+032
   259	   3.8475199999999994E-002   64788000000000.000        2.5500100000000002E+032
   260	   3.8654799999999996E-002   65091700000000.000        2.5748500000000001E+032
   261	   3.8834399999999998E-002   65395500000000.000        2.5998199999999999E+032
   262	   3.9013999999999993E-002   65699300000000.000        2.6249299999999999E+032
   263	   3.9193599999999995E-002   66003100000000.000        2.6501799999999999E+032
   264	   3.9373199999999997E-002   66306900000000.000        2.6755800000000001E+032
   265	   3.9552799999999999E-002   66610800000000.000        2.7011099999999998E+032
   266	   3.9732400000000001E-002   66914600000000.000        2.7267900000000002E+032
   267	   3.9911999999999996E-002   67218500000000.000        2.7526099999999999E+032
   268	   4.0091599999999998E-002   67522300000000.000        2.7785700000000000E+032
   269	   4.0271200000000000E-002   67826200000000.000        2.8046699999999998E+032
   270	   4.0450799999999995E-002   68130100000000.000        2.8309199999999999E+032
   271	   4.0630399999999997E-002   68434000000000.000        2.8573100000000000E+032
   272	   4.0809999999999999E-002   68737900000000.000        2.8838400000000001E+032
   273	   4.0989599999999994E-002   69041900000000.000        2.9105100000000000E+032
   274	   4.1169199999999996E-002   69345800000000.000        2.9373200000000000E+032
   275	   4.1348799999999998E-002   69649800000000.000        2.9642800000000002E+032
   276	   4.1528400000000000E-002   69953800000000.000        2.9913900000000002E+032
   277	   4.1708000000000002E-002   70257800000000.000        3.0186300000000001E+032
   278	   4.1887599999999997E-002   70561800000000.000        3.0460199999999999E+032
   279	   4.2067199999999999E-002   70865800000000.000        3.0735500000000001E+032
   280	   4.2246799999999994E-002   71169800000000.000        3.1012300000000002E+032
   281	   4.2426399999999996E-002   71473900000000.000        3.1290499999999999E+032
   282	   4.2605999999999998E-002   71777900000000.000        3.1570199999999999E+032
   283	   4.2785599999999993E-002   72082000000000.000        3.1851300000000000E+032
   284	   4.2965199999999995E-002   72386100000000.000        3.2133899999999998E+032
   285	   4.3144799999999997E-002   72690200000000.000        3.2417900000000002E+032
   286	   4.3324399999999992E-002   72994300000000.000        3.2703299999999998E+032
   287	   4.3503999999999994E-002   73298400000000.000        3.2990300000000002E+032
   288	   4.3683599999999996E-002   73602500000000.000        3.3278600000000001E+032
   289	   4.3863199999999991E-002   73906700000000.000        3.3568500000000001E+032
   290	   4.4042799999999993E-002   74210900000000.000        3.3859799999999997E+032
   291	   4.4222399999999995E-002   74515000000000.000        3.4152599999999999E+032
   292	   4.4401999999999990E-002   74819200000000.000        3.4446799999999998E+032
