           1   4.6938249268469396E-015   7.7999999999999998        101000000.00000000     
           2   4.7299358713866870E-015   7.8600000000000003        1010000000.0000000     
           3   4.7539699768585052E-015   7.8999999999999995        10100000000.000000     
           4   4.9044521745514583E-015   8.1500000000000004        101000000000.00000     
           5   6.9806521265908626E-015   11.600000000000000        1210000000000.0000     
           6   9.8689298264504431E-015   16.399999999999999        14000000000000.000     
           7   2.7140005420228862E-014   45.100000000000001        170000000000000.00     
           8   1.2757805389630218E-013   212.00000000000000        5820000000000000.0     
           9   6.9202679312512189E-013   1150.0000000000000        1.9000000000000000E+017
          10   6.2823477686036988E-012   10440.000000000000        9.7440000000000000E+018
          11   1.5778210883252782E-011   26220.000000000000        4.9680000000000000E+019
          12   3.9638338128894678E-011   65870.000000000000        2.4310000000000000E+020
          13   9.9532285545978662E-011   165400.00000000000        1.1510000000000000E+021
          14   2.5009220547055706E-010   415600.00000000000        5.2659999999999995E+021
          15   6.2823477686036992E-010   1044000.0000000000        2.3180000000000001E+022
          16   1.5777613019932587E-009   2622000.0000000000        9.7549999999999992E+022
          17   3.9640131718855256E-009   6588000.0000000000        3.9109999999999998E+023
          18   4.9898270566752315E-009   8293000.0000000000        5.2589999999999997E+023
          19   9.9574135978392278E-009   16550000.000000000        1.4350000000000001E+024
          20   1.9865204540102312E-008   33020000.000000000        3.8329999999999998E+024
          21   3.9635946675613888E-008   65890000.000000000        1.0060000000000000E+025
          22   7.9091338628529058E-008   131500000.00000000        2.6039999999999999E+025
          23   1.5780004473213364E-007   262400000.00000000        6.6759999999999998E+025
          24   1.9867595993383091E-007   330400000.00000000        8.7379999999999999E+025
          25   3.1486471758042807E-007   523700000.00000000        1.6289999999999999E+026
          26   4.9900064156712901E-007   830100000.00000000        3.0289999999999997E+026
          27   6.2811520419633097E-007   1045000000.0000000        4.1289999999999999E+026
          28   7.9091338628529052E-007   1316000000.0000002        5.0360000000000003E+026
          29   9.9580114611594207E-007   1657000000.0000000        6.8599999999999998E+026
          30   1.5777613019932586E-006   2626000000.0000000        1.2720000000000000E+027
          31   2.5011014137016283E-006   4164000000.0000000        2.3560000000000001E+027
          32   3.9636544538934085E-006   6601000000.0000000        4.3620000000000000E+027
          33   4.9901857746673480E-006   8312000000.0000000        5.6620000000000003E+027
          34   6.2787605886825312E-006   10459999999.999998        7.7019999999999997E+027
          35   7.9097317261730987E-006   13180000000.000000        1.0480000000000000E+028
          36   9.9538264179180608E-006   16590000000.000000        1.4250000000000001E+028
          37   1.2537193824478450E-005   20900000000.000000        1.9380000000000001E+028
          38   1.5778808746572974E-005   26310000000.000000        2.5029999999999998E+028
          39   1.9864008813461921E-005   33129999999.999996        3.4039999999999999E+028
          40   2.5007426957095119E-005   41720000000.000000        4.6280000000000001E+028
          41   3.1483482441441834E-005   52540000000.000008        5.9490000000000003E+028
          42   3.9639533855535060E-005   66170000000.000000        8.0889999999999994E+028
          43   4.9897074840111925E-005   83320000000.000000        1.1000000000000001E+029
          44   5.9870032884276209E-005   100000000000.00000        1.4020000000000001E+029
          45   1.1960255720490769E-004   200000000000.00000        3.1339999999999997E+029
          46   2.3887031095050647E-004   400000000000.00000        7.1570000000000000E+029
          47   4.7718460901323206E-004   800000000000.00000        1.0360000000000000E+030
          48   5.9629093966237826E-004   1000000000000.0000        1.2570000000000000E+030
          49   1.1915415971476182E-003   2000000000000.0000        2.1220000000000000E+030
          50   2.3812298180026334E-003   4000000000000.0000        3.7800000000000001E+030
          51   4.7588126697520805E-003   8000000000000.0000        8.5270000000000002E+030
          52   5.9468866596425708E-003   10000000000000.000        1.1620000000000001E+031
          53   1.1881337762225096E-002   20000000000000.000        3.2619999999999999E+031
          54   2.3726803725238520E-002   40000000000000.000        9.4070000000000004E+031
          55   4.7349579232763200E-002   80000000000000.000        2.7460000000000001E+032
          56   5.9132867410476395E-002   100000000000000.02        3.9290000000000000E+032
          57  0.11761167234866005        200000000000000.03        3.3800000000000000E+033
          58  0.22809083528739979        400000000000000.06        3.2550000000000001E+034
          59  0.41213110114286966        800000000000000.13        1.9270000000000001E+035
          60  0.48933319167958406        1000000000000000.0        2.9680000000000004E+035
          61  0.80400659299754995        2000000000000000.0        8.0920000000000005E+035
          62   1.2827755398092973        4000000000000000.0        1.8630000000000000E+036
          63   1.9831724194171423        8000000000000000.0        4.8590000000000008E+036
          64   2.2608799316474828        10000000000000000.        6.5510000000000006E+036
